id,imdb_id,imdb_score,imdb_votes,tmdb_score,tmdb_popularity
ts230475,tt11383998,8.5,58,,
tm865919,tt10582422,6.7,422,0.0,1.238
tm475249,tt5293618,6.5,409,5.3,1.47
tm811818,tt7227044,3.5,137,0.0,3.297
tm948686,tt9763402,5.0,423,0.0,1.327
tm431874,tt6102314,4.8,471,3.8,2.805
tm448711,tt8244578,4.5,1609,8.0,5.675
ts225989,tt12093584,6.5,123,5.0,3.629
tm939453,tt13033662,2.4,143,0.0,4.282
tm462883,tt8772926,7.3,564,6.7,1.095
tm920416,tt13550936,7.2,76,0.0,1.691
tm904030,tt12283788,3.9,2733,0.0,2.784
tm476560,tt9651690,6.3,226,0.0,1.359
tm864533,tt5554470,6.7,88,0.0,0.984
tm485428,tt9643832,8.9,197,,
ts88367,tt6536550,7.2,215,8.0,1.908
tm453508,tt8291886,4.7,456,0.0,4.089
tm987168,,,,0.0,2.403
tm909589,,,,8.0,0.734
tm457304,tt6089964,6.4,316,0.0,1.546
tm814205,tt10381126,5.3,540,0.0,3.491
ts105631,tt9173376,5.1,170,,1.041
tm475423,tt10295602,6.1,850,6.9,6.215
tm461150,tt10388520,7.4,92,6.4,1.291
tm849043,,,,5.1,2.588
ts221220,tt10971476,5.7,34,6.7,4.586
tm1046919,tt7311662,7.3,32,7.0,6.612
tm516111,tt7216068,5.4,916,0.0,3.14
tm823912,tt10713402,5.2,560,0.0,1.611
tm927924,tt11385128,6.8,8439,0.0,3.839
tm963302,tt12837368,,,,
tm501551,tt8364102,5.3,533,6.0,1.583
tm420666,tt7881524,4.3,1501,0.0,2.513
ts218407,tt10699682,3.3,8,,
tm875931,tt11650358,7.1,40,0.0,0.6
tm887610,tt12179472,7.4,402,0.0,7.391
tm853516,tt8997082,3.5,173,0.0,2.175
tm814650,tt9742334,8.0,4135,0.0,1.821
tm873965,tt11510804,8.1,48,0.0,0.6
tm824343,tt8633882,9.0,14,0.0,
tm947582,tt12637626,1.9,160,0.0,4.626
tm828564,tt10832236,6.5,64,,0.862
tm462460,tt6354568,3.3,2532,10.0,2.389
ts294685,tt14628892,,,,
ts265139,tt12693830,7.7,17,9.0,1.016
ts92399,tt9359492,5.9,2475,0.0,2.642
tm939317,,,,0.0,2.23
tm827780,tt7512492,5.7,2896,0.0,2.308
tm514370,tt7297994,6.6,32,9.0,
tm464331,tt8906652,3.3,163,5.7,2.546
tm864372,tt6235644,5.1,218,0.0,2.335
tm678676,tt10100842,7.1,46,5.0,
tm907955,,,,6.0,2.568
tm413377,tt8426840,7.7,3670,5.0,2.95
tm947065,,,,0.0,2.718
tm961892,tt12906778,1.9,119,0.0,0.6
tm976121,,,,0.0,1.4
tm819850,tt10584480,5.7,104,0.0,1.4
tm678361,tt10140310,5.5,23,0.0,
tm880145,tt5254614,5.4,48,0.0,0.677
ts191118,tt10265028,7.4,72,,
tm956129,tt13298684,3.7,35,8.5,1.193
tm818538,tt8282830,6.9,1546,6.7,3.102
tm949054,tt9346994,,,,
tm846387,,,,0.5,1.434
ts88687,,,,7.2,14.709
tm903261,tt12392516,3.6,39,3.0,2.388
tm905362,tt12088620,8.3,17,,0.675
tm898065,,,,0.0,3.142
ts298837,tt14857600,6.8,10,,
tm464682,tt9799984,6.3,845,0.0,1.552
tm449387,tt8713370,6.9,115,6.5,1.937
tm860515,,,,7.3,1.768
tm922815,tt8464600,4.4,60,3.6,1.45
tm810209,,,,6.8,5.293
tm877147,tt11737756,6.9,511,,0.736
ts113028,tt7983880,4.1,406,6.5,0.6
tm816452,tt7793262,6.4,48,0.0,0.712
tm452025,tt8694228,5.0,1575,0.0,2.297
tm1066013,tt11669056,5.8,118,8.0,2.609
tm891034,,,,0.0,3.362
tm886472,,,,6.0,1.821
ts251536,tt12996012,5.6,216,7.2,5.762
tm944273,tt10498022,2.6,238,0.0,1.014
tm1003143,tt13554896,3.7,103,0.0,3.687
ts109074,tt8647660,8.8,9,0.0,
tm858815,,,,7.0,1.196
tm955145,tt9144004,5.0,492,6.3,4.897
tm964447,tt12786230,3.2,45,0.0,0.868
ts265292,tt12680882,,,,0.6
tm448703,tt7581552,7.7,4285,7.2,2.608
tm904195,tt12264546,6.7,110,0.0,0.6
tm855441,tt8182004,4.2,53,0.0,0.613
tm840458,,,,0.0,3.449
tm828297,tt10895830,5.7,355,0.0,1.308
tm942446,tt13517036,3.1,258,0.0,1.4
ts228563,tt11098774,,,,
tm488663,tt9477066,4.8,145,7.0,2.317
ts231707,tt11522858,4.6,26,,
tm922257,tt8526344,6.1,101,0.0,3.002
tm833072,tt10944714,5.4,666,7.2,1.574
tm457231,,,,9.0,2.263
ts251348,tt14906896,6.4,10,,12.803
tm945956,tt8449154,5.5,3639,0.0,2.635
tm870326,tt11192680,7.6,353,10.0,0.83
tm851758,tt11858628,7.0,6,0.0,0.6
tm849871,tt12263440,4.5,117,0.0,5.608
tm506313,tt8016356,6.8,728,0.0,1.073
tm679884,tt10122038,7.3,192,0.0,0.935
tm928221,tt7325162,3.2,194,0.0,1.579
tm826283,tt10667070,4.4,99,0.0,0.6
tm448705,tt7537738,5.4,2905,0.0,2.221
tm832728,tt10854916,4.6,620,0.0,3.504
tm988623,tt2075078,4.7,258,0.0,4.28
ts90873,tt9621922,6.2,122,0.0,0.6
tm827495,tt7524624,6.0,290,0.0,4.638
tm834989,tt8561498,5.0,95,0.0,1.4
tm831112,tt9564774,5.4,1318,0.0,3.393
tm896725,tt9612892,5.5,123,0.0,3.658
tm943442,,,,0.0,2.072
tm899557,tt12059646,7.8,5,0.0,
tm1108690,tt8490100,5.7,208,4.8,1.658
tm456871,tt9615016,5.4,651,0.0,1.222
tm876614,tt11698838,,,5.0,
tm680019,tt10229846,6.2,277,7.5,1.771
tm813327,tt10333912,6.3,12974,0.0,4.277
tm493990,tt8892464,6.8,128,10.0,1.459
tm948246,tt8354306,4.3,561,6.0,0.976
tm494841,tt8983218,6.2,1040,3.2,0.985
ts233408,tt11703102,8.9,20,10.0,2.829
tm858198,,,,8.0,2.358
tm976582,,,,7.0,2.958
tm592046,tt3188048,4.5,390,0.0,1.514
tm915372,,,,0.0,2.384
tm1102831,,,,,0.6
tm874997,tt11578862,3.1,65,0.0,0.6
tm899475,tt12054136,,,0.0,
ts91649,tt9771386,8.1,45,0.0,
tm888728,,,,0.0,0.764
tm456659,tt6982254,7.9,810,4.0,1.4
tm824367,tt8442402,6.5,113,0.0,1.155
tm853728,tt12028944,7.2,635,0.0,1.387
tm507692,tt7841262,6.1,128,10.0,0.905
tm987538,,,,0.0,0.6
tm881697,tt11157218,5.8,246,,0.615
tm949057,tt9341040,,,0.0,0.6
tm846623,,,,0.0,0.943
tm973819,,,,0.0,0.995
tm958845,tt13155900,6.0,64,0.0,0.651
tm883213,,,,0.0,1.429
tm839501,tt11122316,7.2,626,0.0,1.412
tm534540,tt6157780,5.6,136,2.0,1.399
tm983946,tt7487342,4.8,134,0.0,2.539
tm563716,,,,6.2,1.366
tm495438,tt8919396,6.1,564,0.0,0.6
tm920609,,,,0.0,0.648
tm536817,tt5935694,3.5,123,0.0,3.494
tm940577,tt13162070,8.3,11,8.0,0.84
tm483272,tt9834736,5.7,12,0.0,0.6
tm911234,tt13335618,7.1,625,0.0,1.246
tm884609,,,,0.0,1.012
tm533229,tt6099470,8.4,67,0.0,0.6
tm898177,tt8164558,6.0,63,0.0,0.661
ts284232,tt14082716,7.2,41,,0.6
tm939222,tt13087958,6.8,1750,0.0,2.87
tm1018984,tt4873098,4.7,57,0.0,
tm827971,tt2596246,3.2,164,0.0,1.888
tm863935,,,,0.0,2.96
tm949215,tt9070798,5.7,182,,
tm864320,tt6435770,4.1,97,0.0,0.6
tm881842,,,,0.0,0.955
tm683808,tt10111568,7.1,224,,0.621
tm679132,tt10300674,5.1,174,0.0,0.723
tm428636,,,,0.0,1.095
tm1011095,tt13687012,6.8,25,0.0,
tm840050,,,,7.4,1.4
tm468026,tt3364946,4.6,133,0.0,2.076
tm480375,tt6983908,5.8,102,0.0,1.858
tm859257,tt9612136,5.1,513,4.0,1.265
tm863548,tt11454890,7.0,492,7.0,
tm916938,,,,0.0,3.45
tm676341,tt10165624,3.4,219,0.0,1.886
tm979941,,,,0.0,1.4
tm1126302,tt15851772,6.0,29,,
tm957127,tt13242960,7.5,3756,6.7,3.327
tm945146,tt10205046,5.4,106,2.0,3.024
tm460648,tt9174602,3.9,403,5.9,1.134
tm814557,tt10567388,5.8,175,0.0,2.803
tm950350,tt7552936,4.4,657,0.0,2.984
tm454801,tt5633450,4.8,122,5.0,1.522
tm876762,tt11707848,3.4,142,0.0,2.77
tm845659,tt8811292,4.7,254,0.0,1.481
tm501938,tt8411144,6.2,5928,0.0,2.948
tm483013,tt9849176,5.5,10,0.0,0.6
tm815229,tt10466254,6.1,241,0.0,0.6
tm457378,tt7945938,4.1,137,0.0,3.165
tm827653,tt7203052,4.4,177,0.0,1.659
tm831061,tt10370932,7.7,2352,0.0,1.199
tm822236,tt10642244,5.3,658,6.0,2.338
tm863640,tt11086254,3.5,601,0.0,
tm457111,tt10573372,7.4,36,5.5,0.6
ts226596,tt11872728,8.2,71,9.0,4.339
tm853158,tt11301882,6.3,161,0.0,1.553
tm838042,,,,0.0,1.688
tm840070,tt10251962,5.4,77,0.0,1.96
tm514223,tt7304498,3.5,84,8.0,0.6
tm843693,tt11189056,6.8,846,0.0,1.89
ts237801,,,,1.0,0.649
tm948991,tt9475622,6.5,32,0.0,
tm820938,tt8944398,6.2,1435,6.2,2.126
tm875461,tt11614144,5.6,83,0.0,1.875
tm859690,,,,0.0,4.668
tm454464,tt9597190,6.3,1903,6.4,7.225
tm865986,tt10650778,6.6,30,8.0,0.877
ts269240,tt13551018,6.7,100,9.0,25.052
tm524178,tt6678806,5.4,7,0.0,
tm833827,tt10968368,6.9,26,0.0,0.918
tm901360,tt12312102,5.7,33,8.0,1.536
tm502245,tt8290068,5.7,272,0.0,2.117
tm849815,tt11497402,6.8,1369,0.0,3.431
tm463215,tt3679070,5.1,379,0.0,1.573
tm485701,tt9789440,5.8,441,0.0,1.201
tm855583,tt11457262,6.5,262,0.0,0.656
tm898785,tt13552578,6.5,79,,1.377
tm948791,tt9722688,4.2,55,0.0,2.915
tm982060,tt13409094,6.9,718,0.0,4.383
tm975429,,,,0.0,1.253
tm1148716,,,,,0.6
tm992473,tt13397326,3.8,115,0.0,1.4
tm892473,tt10692888,6.7,3033,0.0,1.856
tm1056644,tt14468676,,,,0.6
tm478218,tt8155564,3.8,134,0.0,2.696
tm948188,tt12765534,6.2,42,0.0,0.87
tm407828,tt8137384,6.4,402,0.0,3.143
tm448269,tt7884228,5.9,2058,0.0,2.549
tm472192,tt9602378,4.4,399,10.0,6.733
tm467801,tt8983238,5.4,169,0.0,1.019
tm522276,tt6884074,4.0,31,,1.511
tm836747,tt12152790,6.1,99,0.0,3.317
tm816689,tt10519182,4.3,1285,0.0,1.593
tm1020516,tt12440242,5.4,775,0.0,1.527
tm432655,tt9722640,5.9,90,5.4,1.246
tm571310,tt4203666,6.4,31,0.0,
tm352817,tt7124092,4.4,2338,4.2,4.739
tm892373,,,,0.0,0.662
tm459906,tt9817018,6.8,3645,0.0,1.423
tm867083,tt9642630,8.1,198,,0.87
tm914625,tt8004570,5.2,127,,1.153
tm930885,tt12406590,6.5,47,0.0,0.84
tm811622,,,,0.0,0.84
tm844590,,,,0.0,3.68
tm926042,tt12600214,8.2,88,0.0,0.6
tm824465,tt7756084,5.9,561,0.0,3.038
ts213242,tt2543620,5.8,298,0.0,
tm679573,tt10329084,6.3,463,5.0,1.479
tm933344,tt7970886,3.8,104,4.0,2.977
tm956412,tt13283460,6.4,39,0.0,1.455
tm486380,tt9580166,7.7,29,10.0,0.6
tm863496,tt6706042,3.7,73,0.0,2.377
tm464683,tt4300754,6.0,2251,0.0,1.498
tm834852,tt9891874,3.5,80,0.0,1.526
tm979388,tt9707580,5.0,977,0.0,2.591
tm832083,tt10905700,6.8,61,0.0,0.84
tm906389,tt11942098,6.3,23,0.0,
tm822516,tt10657126,5.3,169,0.0,1.281
tm474669,,,,5.3,1.753
tm1049086,tt7373818,4.8,231,0.0,3.522
tm1048658,tt11667868,5.1,71,6.0,0.665
tm375273,tt6576144,2.9,417,7.6,2.903
tm470753,tt13033280,7.0,492,0.0,3.754
tm811654,tt9135800,4.4,875,4.0,2.555
tm1088424,tt12768168,4.2,33,,
tm935204,tt15076546,7.2,5,0.0,0.837
tm816487,tt4461676,4.8,351,6.0,1.455
tm983262,tt13586568,6.3,78,,0.623
ts216972,tt10612648,7.4,31,,0.6
tm856774,tt9628392,7.2,860,10.0,2.21
tm912112,,,,0.0,2.769
tm514957,tt7247410,6.6,536,,
tm822351,tt10649220,6.5,27,0.0,
tm818683,tt8983182,5.3,83,0.0,0.64
tm992829,,,,0.0,1.475
tm453947,,,,5.0,1.844
tm900118,tt12137660,4.2,58,0.0,0.692
tm825935,tt10688568,6.7,304,0.0,2.632
tm818448,tt9716342,5.0,93,,0.61
tm813381,tt10340618,6.0,235,0.0,1.477
tm543684,tt5542786,5.7,27,5.3,0.6
tm834888,tt9411912,4.5,154,0.0,1.902
tm838773,tt10203940,3.2,132,0.0,1.742
tm812591,tt10432126,7.3,21,0.0,0.859
tm950165,tt7664948,7.7,64,0.0,0.613
tm875825,tt11645028,8.6,33,,
tm932605,tt11384296,4.3,26,0.0,0.875
tm460320,tt5468130,3.8,643,0.0,3.695
tm948988,tt9486184,2.9,149,0.0,1.831
tm876061,tt11656972,4.2,83,0.0,0.654
tm517463,tt7178984,4.5,47,0.0,0.6
tm855047,tt11385190,3.4,26,0.0,1.998
tm819788,tt10585038,3.3,229,0.0,0.6
tm461807,tt10449460,6.7,186,0.0,1.588
tm835493,tt10964190,6.1,223,0.0,0.648
tm926378,tt3583336,5.7,117,4.5,3.04
tm460159,,,,10.0,1.385
tm819051,tt10554196,5.2,1752,0.0,2.459
tm522329,tt6881446,5.4,35,,0.6
tm932590,tt9059850,6.2,95,6.0,1.25
tm822374,tt10650556,5.5,58,5.5,1.256
tm940070,tt13045832,5.7,44,0.0,0.84
tm831108,tt9647732,6.0,46,6.4,0.6
tm871759,tt11367408,5.3,60,0.0,0.6
tm478051,tt8287434,3.9,91,4.9,1.4
tm487754,tt9452846,6.7,17,0.0,0.6
tm823232,tt11968836,5.2,427,0.0,0.663
tm948319,tt13330846,6.6,123,0.0,1.628
tm681222,tt11808946,6.4,6,8.0,1.424
tm861375,tt10608038,5.2,212,0.0,1.739
tm463966,tt9900398,7.5,52,4.8,1.053
tm682461,tt10087134,4.6,746,0.0,3.842
tm884536,,,,8.0,3.106
tm518734,tt7150126,4.9,154,6.3,1.524
tm869908,tt11166000,6.2,206,10.0,1.208
tm486084,tt9610422,4.4,33,0.0,
tm897790,tt12195488,3.7,18,0.0,0.634
tm571883,tt4142094,7.1,90,7.0,0.6
tm873949,tt11508266,7.6,7,,0.6
tm840488,,,,0.0,0.645
tm891157,tt7996520,4.2,208,0.0,4.335
tm926849,tt6724312,4.9,10,0.0,2.26
tm822410,tt10651188,5.2,456,8.5,1.138
tm985319,tt7677060,3.8,134,,0.628
tm483055,tt9854638,3.1,39,0.0,2.4
tm447466,tt7093968,3.6,41,0.0,1.4
tm822570,tt10661376,5.1,66,0.0,0.607
tm857922,,,,0.0,0.6
tm889999,,,,0.0,1.084
tm972028,tt4870420,6.7,31,8.0,1.253
tm978135,,,,0.0,1.195
tm860740,,,,0.0,1.187
tm837858,tt10987184,5.3,406,0.0,1.805
tm863536,tt11518300,7.3,588,0.0,1.432
tm854430,,,,0.0,0.607
tm834449,tt10985014,5.7,16,0.0,0.609
tm461359,tt9552562,6.0,27,0.0,1.204
tm876927,tt11721708,5.3,30,0.0,0.6
tm876438,tt11685344,6.4,25,5.5,
tm872645,tt11426160,6.9,94,6.3,1.897
tm876600,tt11694222,5.5,41,0.0,0.637
tm474838,,,,0.0,1.055
tm882342,,,,0.0,1.253
tm1102566,tt15941216,7.2,11,,0.6
tm816634,tt10504752,6.4,459,0.0,1.083
tm469334,tt11682998,5.8,18,0.0,0.605
ts254443,tt13090856,5.8,655,7.5,3.538
tm819668,tt10560634,5.3,53,0.0,0.6
tm818505,tt8919390,4.9,215,0.0,0.937
tm815768,tt10482066,6.0,122,5.0,2.177
tm857219,tt9077672,5.5,1139,0.0,2.191
tm901952,tt12396242,6.9,62,7.5,0.6
tm505945,tt8042132,6.7,1301,6.2,1.676
ts238737,tt12920872,7.4,9,,
tm961350,tt12998076,8.0,15,,
tm842283,tt11381218,6.3,292,0.0,15.296
tm473308,,,,5.3,2.304
tm832483,tt10878580,9.6,7,0.0,0.6
tm838735,,,,0.0,0.6
tm811174,tt9166950,4.4,1366,0.0,1.167
tm839948,tt11046300,6.9,6529,0.0,2.334
tm864498,tt5736258,2.8,120,0.0,1.4
tm876073,tt11656686,8.3,27,0.0,0.6
tm679061,tt10203982,5.6,196,10.0,4.052
tm890325,,,,0.0,1.462
tm1003687,tt12963856,5.6,17,0.0,
tm495551,tt8912188,5.0,13,9.3,1.4
tm467588,,,,0.0,1.282
tm1072947,tt14947748,4.8,13,8.0,0.994
tm818240,tt10529644,3.9,758,5.8,7.353
tm856120,tt18765190,7.1,10,0.0,0.863
tm821313,tt10592506,7.1,500,0.0,1.151
tm1005578,tt13430450,7.4,120,0.0,0.752
tm480597,tt6910670,5.3,56,1.0,0.6
tm820048,tt4718276,8.9,19,0.0,0.916
tm903337,tt12384676,,,0.0,
tm815698,tt10458950,6.6,29,5.0,
tm492382,tt10515934,3.8,149,8.5,0.689
tm954312,,,,0.0,3.76
tm858351,tt11573410,5.8,506,0.0,0.627
tm677409,tt10065576,,,5.0,0.906
tm512452,tt7524720,8.0,134,0.0,0.6
ts268847,,,,8.3,1.914
tm1061389,tt14695940,,,,0.6
tm860214,,,,10.0,1.4
tm815842,tt10477300,7.0,11,5.0,
tm1001366,tt9153902,5.1,21,10.0,0.6
tm816283,tt10669822,6.4,142,4.2,1.213
tm880905,,,,0.0,0.6
tm546268,tt5495060,9.2,15,0.0,0.6
tm938365,,,,0.0,0.639
tm906206,tt11965920,,,0.0,
tm465442,tt12106350,4.8,82,2.0,2.059
tm864105,tt11355282,4.8,16,0.0,1.392
tm1021272,tt11377332,4.2,116,0.0,
tm1021576,tt14044712,8.5,13,0.0,
tm818673,tt9274994,5.6,395,7.0,1.666
tm877738,tt11773342,8.1,225,8.0,0.6
tm917113,,,,0.0,0.6
tm677738,tt10251300,5.3,63,9.0,1.466
tm912304,,,,0.0,1.417
ts243333,tt15000178,,,,
ts232739,tt11637326,8.8,9,,
tm834682,tt10920542,6.9,37,0.0,0.6
tm458958,tt10077620,5.9,20,0.0,0.6
ts277705,tt13706894,5.1,17,,0.6
tm1005420,tt13424390,4.9,55,0.0,
tm830596,tt10197804,4.1,19,0.0,0.733
tm811846,tt5863216,4.6,46,0.0,0.893
tm877719,tt11772702,4.6,23,0.0,1.89
tm920693,tt9289116,4.3,333,0.0,2.686
ts213763,tt10431442,8.3,23,0.0,5.084
ts234634,tt11842462,,,,0.6
tm1046008,,,,0.0,0.6
tm853251,,,,0.0,1.042
tm838064,tt10955148,6.1,2986,6.0,2.271
tm865662,tt11326928,8.2,7,0.0,
ts278276,tt13766364,,,,
ts222938,,,,8.0,1.4
tm1151843,tt17889444,,,,0.6
tm1046032,tt8681370,4.8,43,0.0,0.6
tm898495,tt10198064,,,5.0,
tm1009813,tt13621256,4.7,44,0.0,0.6
tm476580,tt9648668,6.8,173,5.5,1.4
tm870052,tt11173248,5.1,99,0.0,
tm869966,tt11167914,6.8,108,9.0,0.619
tm883577,tt12111648,,,10.0,1.4
tm902357,,,,4.0,3.062
tm891693,tt13231130,,,0.0,0.6
tm919377,tt11192428,4.0,30,0.0,0.646
ts292307,tt14423998,7.1,15,,
ts237746,tt12262372,6.9,52,5.5,2.517
tm961722,tt12976196,6.3,15,8.2,
tm877819,tt11809104,4.2,45,7.5,0.6
tm1048834,tt12240144,,,0.0,
tm851734,tt11858658,6.6,7,6.3,0.6
tm1006276,tt13458708,6.4,11,0.0,
tm1086729,tt11675502,7.0,11,,
tm584407,tt3520056,3.5,178,0.0,2.445
tm903856,tt12312804,,,1.5,
tm516069,tt7317482,6.2,2271,0.0,1.659
tm984484,tt8080982,5.0,164,0.0,1.4
tm476607,tt9614416,6.3,149,0.0,1.114
tm883518,tt11990802,5.4,189,7.3,1.376
tm851892,tt11355040,3.9,483,0.0,0.729
ts225623,,,,8.0,15.039
tm532132,tt6209942,4.6,198,0.0,1.121
tm960060,tt13085598,7.4,22,0.0,0.6
tm817479,tt10660310,6.7,8,9.0,1.137
tm894149,,,,0.0,2.676
tm832144,tt10900124,6.2,142,0.0,1.001
tm886803,,,,0.0,0.6
tm949816,tt8159018,6.3,211,0.0,
tm932418,tt8466970,5.8,53,0.0,2.501
tm814517,tt10500140,5.8,70,0.0,1.387
tm460532,tt8850036,4.7,400,2.9,0.722
ts343520,,,,,0.6
tm491320,tt9154602,5.3,169,0.0,1.297
tm462116,tt8071620,7.8,12,0.0,0.6
tm999885,tt13423384,2.9,43,0.0,2.393
tm826107,tt10678722,5.9,108,,2.912
tm1151021,tt11983306,8.4,14,,0.6
tm810077,tt11858690,6.9,38,0.0,0.643
ts268505,,,,7.0,9.969
tm810949,tt9614772,6.1,170,0.0,1.043
tm963430,tt12831260,4.2,48,0.0,
tm454458,tt8908022,5.5,74,6.7,1.1
tm485787,tt9697930,5.5,10,0.0,0.6
tm676484,tt10269570,6.8,26,0.0,0.618
tm516036,tt7315232,7.3,340,7.0,1.96
tm678849,tt10329838,5.1,412,0.0,
tm810841,tt9251858,4.8,152,0.0,1.802
tm1102899,tt8266760,,,,
tm963878,tt12809618,8.7,8,,
tm477493,tt8784876,6.8,36,,1.4
tm461438,tt9624438,4.7,124,6.2,0.6
tm911228,tt12476448,7.3,21,0.0,1.228
tm845644,tt11327800,7.5,105,0.0,1.639
tm458502,tt9531094,5.7,182,,1.3
tm815542,tt10463422,6.0,85,5.0,1.4
tm811094,tt8155556,4.1,113,0.0,1.677
tm823518,,,,0.0,1.109
tm949455,tt8737874,3.5,25,0.0,0.61
tm824347,tt8601612,5.8,58,0.0,1.609
ts266684,tt12584746,7.5,11,,
ts106632,tt8999636,,,7.8,
tm1157042,tt16538704,,,,
tm1041761,tt14177550,6.7,11,0.0,
tm819933,tt10224714,5.0,15,,0.6
tm460324,tt9614612,7.4,640,5.0,2.174
tm955976,tt13306176,5.7,14,0.0,
tm1009257,tt13594436,,,0.0,
tm483364,tt9848404,4.5,43,0.0,0.981
tm427446,tt8042116,6.3,128,7.0,2.086
tm950411,tt7379232,6.2,19,0.0,0.6
ts90914,tt10949694,8.1,45,0.0,8.386
tm947997,,,,0.0,0.609
tm864428,tt6032704,3.1,996,7.7,0.6
tm827064,tt11092026,7.0,24,7.0,0.655
tm446230,tt7014694,4.5,374,0.0,3.018
tm468813,tt10055770,7.1,1795,6.0,2.198
tm841390,,,,5.0,2.433
tm874747,tt11563222,6.4,18,,
tm490096,tt9280666,6.9,77,0.0,
tm832416,tt10882870,6.3,103,0.0,0.6
tm464349,tt9319896,4.7,724,0.0,1.839
tm949324,tt8975500,6.1,93,0.0,0.752
tm519873,tt7054054,4.4,19,0.0,0.6
tm868647,tt11093396,4.7,36,0.0,0.6
tm901160,tt12275030,6.9,35,,0.6
tm871338,tt11247252,6.9,191,0.0,
tm498412,tt8718640,6.8,18,0.0,0.6
tm868613,tt11091676,8.9,20,0.0,
tm890861,,,,0.0,1.332
tm898663,tt11365172,7.1,26,0.0,0.6
tm472455,,,,0.0,1.387
tm824471,tt7557258,6.5,65,0.0,
tm869307,tt11133472,8.2,7,0.0,0.944
ts304666,,,,,0.84
tm1103150,tt7778944,7.2,5,,
tm493406,tt9012782,6.9,40,0.0,0.6
tm453379,tt8442346,7.2,39,0.0,0.6
tm869060,tt11120440,6.3,132,0.0,2.619
tm876596,tt11699176,7.5,15,0.0,
tm941740,,,,0.0,2.811
tm830054,tt10777156,,,0.0,
ts237593,,,,9.0,16.36
ts254670,,,,,1.757
tm812511,tt10408984,6.4,99,10.0,0.9
tm911655,tt12503724,,,0.0,
tm904596,tt12199368,5.2,22,0.0,0.6
tm282385,tt5483626,5.6,1872,0.0,2.506
tm995369,,,,,0.6
tm671982,tt10209164,6.6,124,0.0,0.702
tm814706,tt8979892,7.2,32,0.0,0.6
tm335473,tt3663680,4.4,157,0.0,0.761
tm834985,tt8723412,4.8,39,0.0,0.859
tm870787,tt11212672,,,0.0,
ts264772,tt12718484,,,,
ts230062,tt11247190,,,,
ts222503,tt11142998,8.2,63,9.0,5.072
tm829107,tt10801256,3.2,12,0.0,0.6
tm486538,tt9627092,5.0,31,0.0,0.651
tm837105,tt10916120,5.0,279,0.0,1.503
tm885657,,,,,0.6
tm950146,tt7617266,7.1,28,0.0,0.652
tm1019325,,,,7.0,0.697
tm1002171,tt13611980,,,0.0,
tm366599,tt7616754,3.9,270,0.0,1.4
tm921072,,,,0.0,1.769
tm902289,tt12451824,,,,
tm949530,tt8615164,4.6,56,7.0,0.6
tm1021708,tt13761150,,,0.0,
tm1066673,tt7638994,4.6,7,,
tm814247,tt10381602,7.0,120,0.0,1.4
tm848111,,,,0.0,0.729
tm995756,tt7218244,4.5,192,10.0,1.216
tm244279,tt9319898,5.0,14,,1.4
tm489197,tt9363990,6.2,28,0.0,
ts265534,tt12662462,,,,
ts212973,tt12234290,7.4,16,5.0,15.816
tm482965,tt9869668,5.5,55,4.0,2.443
tm849371,tt10990740,4.9,83,10.0,0.944
tm539161,tt5775536,6.2,956,0.0,1.588
tm487767,tt9449412,,,,1.383
tm424737,tt10737904,5.4,80,0.0,0.84
tm863283,tt11901288,,,0.0,
tm874298,tt11536362,6.2,22,0.0,0.6
tm920846,tt9464000,3.4,90,0.0,1.4
ts101922,tt9647180,7.3,24,10.0,
ts214494,tt10350924,5.9,267,0.0,1.346
ts220245,,,,10.0,7.478
tm827760,tt7866850,7.3,77,0.0,
tm811059,tt8308034,7.3,25,,0.609
tm1016971,tt13973900,6.9,21,0.0,
tm891178,,,,0.0,4.072
tm874274,tt11536072,6.3,644,0.0,1.216
tm818115,tt10525846,7.0,21,3.5,1.034
tm941919,tt13897924,2.9,19,,3.444
tm834668,tt10947730,,,,
tm949416,tt8831252,,,0.0,
tm476714,tt9420268,7.3,180,0.0,0.6
tm895956,,,,0.0,1.905
tm958588,tt13167334,2.7,43,0.0,0.6
ts234449,tt11816856,,,,
tm876172,tt11665206,3.0,84,0.0,0.99
tm494639,tt8852598,8.8,5,10.0,0.6
tm992831,,,,0.0,0.6
tm828905,tt10811070,5.2,21,0.0,
tm949536,tt8598802,6.8,89,0.0,2.317
tm949484,tt8694668,4.5,88,0.0,0.938
tm452832,tt9569212,7.8,301,5.4,1.005
tm849610,tt11200922,6.3,366,6.5,1.96
tm847768,tt11317908,6.8,90,4.0,0.896
tm858475,,,,0.0,0.622
tm534836,tt6125646,4.5,77,0.0,0.6
tm818220,tt10523404,6.5,64,0.0,1.4
ts93530,tt8879566,7.2,56,7.0,0.6
tm874046,tt11515380,7.8,1385,0.0,0.6
tm820902,tt10189466,6.1,187,0.0,2.019
tm927961,tt12483492,5.1,78,5.0,0.671
tm569360,tt4364196,7.5,12,0.0,0.6
ts220801,tt10870338,,,,
ts258978,tt13182018,8.9,17,8.0,1.594
ts269167,tt11685912,7.1,26839,7.6,62.728
ts321051,tt14220870,7.0,5739,8.1,11.859
ts287292,tt15132932,7.6,20993,8.5,47.894
ts225125,tt13223570,7.1,4625,9.0,33.353
ts237563,tt12327578,8.2,29421,,65.414
ts228068,tt11041332,7.9,46437,7.5,120.049
